Title,Label
“Your legal name is in fact a corporation. This is why you always see your name written in ALL CAPS.”,0
"In New York City “local elections, illegal immigrants can vote.”",0
The Olympic boxing committee “decided this year that men can box against women in the Olympics.”,0
“Chuck Schumer caught on hot mic” plotting to “blame REPUBLICANS AND MAGA” for reform delays.,0
President Joe Biden’s comments about Texas homes are evidence that homes of a certain color are spared from wildfires.,0
"Poland's foreign minister said the U.S. is ""dysfunctional and unreliable"" because it has not sent more aid to Ukraine.",0
"“7.2 million illegals entered the U.S. under Biden administration,” showing that “the ‘Great Replacement’ is not a theory, it’s a reality.",0
"Chicken and cows have high levels of estrogen, which leads men who eat them to bald, develop man boobs and be unable to grow muscle mass.",0
“One of my responsibilities as Secretary of State is to countersign acts passed by the legislature & signed into law by Gov. Evers.”,0
"“The Rothschilds were behind the Federal Reserve, and they now control the global financial system.”",0
"Fifty percent of the votes to Joe Biden in Michigan’s presidential primary election were mail-in, unverified, no signature, no ID.",0
"It was not former President Donald Trump who promoted the COVID-19 vaccine, but a “lookalike.”",0
The government did more to stop the distribution of ivermectin and hydroxychloroquine than to stop the distribution of fentanyl.,0
The 2022 CHIPS and Science Act “attracted $640 billion in private companies’ investments.”,0
Photo shows the Smokehouse Creek fire in Texas.,0
“Study reveals Bill Gates’ Fake Meat causes ‘turbo cancers’ in humans.”,0
"Donald Trump called his wife ""Mercedes"" instead of Melania.",0
Solar flares caused AT&T’s cellphone outage.,0
Taylor Swift said she “will leave the United States if Donald Trump becomes President in 2024.”,0
“North Carolina has the longest voting period in the country … and we have the most ways of voting.”,1
The ATF updated its background check policy to allow “illegal immigrants” to purchase firearms.,0
The American Red Cross asking blood donors about their vaccination status proves COVID-19 vaccines are dangerous.,0
"Removing gun-related homicides in Chicago, Detroit, Los Angeles, Philadelphia and St. Louis would drop the U.S. to 189th out of 193 countries in gun violence.",0
The states that have 97% of guns are the states with the least amount of gun violence.,0
There was an “attempt on Dr. Oz’s life” on TV over his diabetes cure.,0
“Disney World is adding urinals to the women’s restrooms.”,0
Chicken farm fire that killed 12 million birds intentionally set.,0
The Kids Online Safety Act “would require everyone to upload your government ID in order to use most sites on the internet.”,0
"“The biggest threat to your unions is millions of people coming across the border, because you're not gonna have your jobs anymore.”",0
Johnnie Cochran “mysteriously passed away” and his death is linked to his work on slavery reparations.,0
The pictures we see of Mars are actually Devon Island in Canada.,0
Nevada database glitch showing voters cast ballots when they didn’t is evidence that voting by mail is “the largest source of potential voter fraud.”,0
"There is “clear scientific consensus” that “hormonal birth control makes you fat, doubles risk of depression and triples risk of suicide.”",0
"“We’ve seen an 800% increase in the Swanton sector, which is the part of the northern border that I represent, in illegal crossings.”",1
“Big drug companies charge as little as $7 for an inhaler overseas and nearly $500 for the exact same one here in the US.”,1
"Says Republican U.S. Senate candidate Eric Hovde claims he ""understands the tragedy of children being trafficked through Central America because he owns three homes there.",0
Cloud seeding program connected to recent California storms.,0
Dwayne “The Rock” Johnson was booed in Las Vegas because he’s a Joe Biden supporter.,0
"Migrants in New York City are receiving prepaid debit cards with up to $10,000 and no restrictions.",0
"Donald Trump’s fine in the New York fraud case “is a form of Navalny, it is a form of communism or fascism.”",0
En NASA estaban “investigando el mar y dejaron de investigarlo y se fueron para el espacio”.,0
Ukrainian President Volodymyr Zelenskyy used U.S. aid funds to buy two yachts for $75 million.,0
"“Each year, more than $1 billion is stolen from” workers in New York state through wage theft.",1
"“NYC will give $1,000 taxpayer-funded credit cards to migrants.”",1
Photo shows Minnesota Sen. Amy Klobuchar and Minnesota Attorney General Keith Ellison posing at “Defund the Police” event.,0
"“TSA found with metal detectors nearly 7,000 firearms at airports last year — an all-time high.”",1
"“Bidenomics is costing the typical American household over $11,400 more a year to buy the basics.”",1
President Joe Biden “directed New York AG Witch Hunt” into Donald Trump’s real estate.,0
President Joe Biden announced tax incentives for families willing to take in migrants in a new “Housing for Labor” initiative.,0
"Benjamin Netanyahu refused to take a microphone from an Arab official, suggesting his belief that Arabs “are unclean.”",0
“Trump’s hair wig falls off during rally speech!”,0
“Marijuana is currently classified in the same category of drugs as heroin and a more dangerous category than fentanyl or cocaine.”,1
"“At least one of Kansas City shooters identified as Sahil Omar, a 44 year old illegal immigrant.”",0
"Google proves that no one ever went to the moon.”",0
A photograph shows Klaus Schwab nude at the beach.,0
"Because “17 million immigrants” were “let in” the U.S, “ foot and mouth disease is back. We got rid of that fifty years ago.”",0
Joe Biden or Donald Trump dropped out of the 2024 presidential race as of Feb 15.,0
Joe Biden’s tweet is proof that a helicopter crash that killed six Nigerian billionaires was planned by Biden.,0
"Says expanding Medicaid in Wisconsin would save the state $530 million, which could pay for 3,287 K-12 teachers, or 7.8 educators per district.",1
Video muestra vacas muriendo “en extrañas circunstancias” para reemplazarlas por “carne sintética”.,0
“The Ukraine supplemental includes a hidden impeachment clause against President Trump.”,0
"Under Joe Biden, there are “record numbers of new Black entrepreneurs.”",1
"Protestors yelled “F--- Joe Biden” as the president arrived in Allentown, Pennsylvania.",0
The Bipartisan Safer in Communities Act led to “a 12% reduction in urban homicides in this country.”,1
“Beyoncé faces nearly $10 billion loss following ‘Black national anthem’ performance at NFL.”,0
COVID-19 is caused by radiation poisoning.,0
Minnesota incarcerates “about a third of what Wisconsin does.”,1
Photo shows Ukrainian President Volodymyr Zelenskyy’s U.S. naturalization certificate.,0
"If a woman in Texas takes “abortion pills voluntarily,” she would be “charged with murder.”",0
Karine Jean-Pierre ended a White House press conference to avoid answering a question.,0
"En una entrevista con Tucker Carlson, el presidente ruso Vladimir Putin dijo que el tema de la frontera sur de Estados Unidos le parece ""irónicamente divertido"".",0
Video shows Russia was attacked with direct energy weapons after Tucker Carlson’s interview with Vladimir Putin was released.,0
"Food “costs 40%, 50%, 60% more than it did just a few years ago.”",0
"Arson, not climate change, caused Canada’s record 2023 wildfire season.",0
"Jason Kelce “arrived in Vegas, for the Superbowl, dressed as Alan from The Hangover.”",0
Photo shows Taylor Swift wearing an anti-Donald Trump T-shirt.,0
"Texas dará a los Latinos un estímulo de salud de hasta $6,400"" que “cubrirá tus alimentos y el alquiler por un año”.",0
An 1871 law made the United States government a for-profit corporation.,0
"Department of Homeland Security Secretary Alejandro Mayorkas' border policy is ""personally responsible"" for fentanyl crossing the border",0
"On classified documents in his possession, “none of it was high classified.”",0
King Charles’ cancer diagnosis is linked to mRNA cancer therapy trial in U.K.,0
Paper shows “mRNA COVID-19 vaccines caused more deaths” than lives saved.,0
“I cooperated far more” than Joe Biden in the classified documents investigations.,0
"Ukraine puts Tucker Carlson on a ‘hit list’ after an interview with Vladimir Putin.”",0
"NYC to give ILLEGALS $53 Million in Prepaid Credit Cards.",0
"In an interview with Tucker Carlson, Russian President Vladimir Putin said he finds the U.S.-Mexico border issue “ironically amusing.”",0
"El Senado de EE. UU. ha dado luz verde a un acuerdo que cierra inmediatamente las fronteras del país y limitará todas las peticiones de asilo y apelaciones”.",0
“The law in Wisconsin (on abortion time limit) is 20 weeks. That is way outside the international bounds.”,0
Ben Shapiro posted that Tracy Chapman stole “the spotlight from Luke (Combs)” at the Grammys as part of “the woke war on straight white male success”,0
Video shows “Putin refused to acknowledge Netanyahu.”,0
Postpartum Medicaid coverage expanded from three states to 43 states because of the Biden administration.,1
"Since Russia invaded Ukraine, “not a single Western journalist has bothered to interview Putin.”",0
"The presence of soft tissue and carbon-14 in dinosaur bones proves they lived “only a few thousand years” ago, not millions of years ago.",0
“George Soros worked for Hitler. Klaus Schwab’s father also worked for Hitler.”,0
“We think the Earth’s warming” because “we’re literally cooking the books” with flawed temperature data.,0
President Joe Biden admitted to using the Justice Department to pursue his political foes.,0
“Inflation has been at the pre-pandemic level of 2% over the last half year.”,1
"Taylor Swift was photographed holding a “Trump won, Democrats cheated!” flag at the Grammy Awards.",0
Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.”,0
"El Comité Central Chino para la Calidad de los Alimentos ha anunciado la prohibición de la venta de Coca-Cola para consumo humano en todo el país"".",0
"Last time Democrats removed a Republican from the ballot” was Abraham Lincoln in 1860.",0
"In Oklahoma, ""I won 77 out of 77 counties. Ronald Reagan is second with 56.",0
Martin Luther King Jr. is “rallying around President Trump!”,0
Wearing this bracelet aids in weight loss.,0
"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",1
"The Senate’s border bill “accepts 5,000 illegal immigrants a day.”",0
"If Texas says, “‘We don’t want to be part of America anymore’ … that’s their decision to make.”",0
"Under President Joe Biden, “Black unemployment is the lowest in American history.”",1
Russian United Nations representative Vasily Nebenzya spoke about Russia supplying weapons to Texas to use in its border dispute with the Biden administration.,0
Killer Mike arrested at Grammy Awards for not endorsing Joe Biden on “Real Time with Bill Maher.”,0
“It’s been revealed that Fauci brought COVID to the Montana one year before COVID broke out in the U.S.!”,0
"Nuevo beneficio de plan de entierro que cubre el 100 % de sus gastos funerarios",0
"El doctor ecuatoriano Marco Albuja ""fue atacado por miembros de empresas farmacéuticas por revelar una cura secreta para la hipertensión"".",0
“Texas tractors defend border.”,0
The government is spraying chemicals into the sky to block the sun.,0
"Taylor Swift was photographed holding a “Trump won, Democrats cheated!” flag.",0
"(The) top issue for college students is the economy.",1
"“In April last year, our state unemployment rate hit a record low of 2.4%. Last year, Wisconsin had an all-time lowest number of unemployed workers ever in modern history.”",1
The Marburg virus has been implanted into people who were vaccinated and has nanotechnology that can be activated through 5G technology.,0
Stanley cups tested positive for lead “inside of the cup where the drink is.”,0
"Rep. Ilhan Omar said her ""top priority is to put Somalia first and expand its territory.”",0
Photo shows explosives disguised as food cans.,0
“Epstein List” shows 166 people connected to convicted sex offender Jeffrey Epstein.,0
"El logotipo de la Organización de las Naciones Unidas ""es el mapa de la tierra plana rodeado por la Antártida"".",0
"Movsum Samadov ""condenado por 12 años en prision por tratar de derrocar a su gobierno"" entró a EEUU ""por la frontera"".",0
Oat milk “raises your blood sugar as much as drinking a Coke.”,0
Democrats “used COVID to cheat” in the 2020 election.,0
China “experimenta con una nueva cepa de” COVID “que muestra ser 100% mortal”.,0
Video shows people “heading to Texas to stop the Biden Border Invasion.”,0
"“Today in America, 1 in 3 women of reproductive age live in a state with an abortion ban.”",1
Judge in E. Jean Carroll-Donald Trump trial “involved in sex trafficking.”,0
"Video shows a convicted terrorist, Movsum Samadov, coming to the U.S. through the southern border.",0
Twelve babies died from taking RSV drug in clinical trials.,0
"Ecuador firma acuerdo con los Estados Unidos para obtener presencia militar debido a los recientes acontecimientos por parte de delicuentes.",0
"In the past year, Michigan, Minnesota and Illinois passed ""highly popular” policies such as paid family leave, one of several issues that have been stymied in Wisconsin by Republicans.",1
Elon Musk is not allowing X users to search for Taylor Swift on the platform “out of fear they will find this pro-Biden image of her.”,0
"The government will send a $2,400 check monthly to people earning less than $30 an hour.",0
The Pfizer COVID-19 vaccine “shuts off” recipients’ hearts.,0
"An activist spoke about LGBTQ+ issues at a Plano, Texas, city council meeting.",0
"“Tens of thousands of auto jobs were lost nationwide during Trump's presidency,” but during Biden’s presidency, “we've created more than 250,000 auto jobs.”",1
“Klaus Schwab admits ‘political revolution’ against the ‘great reset’ is destroying his agenda.”,0
United Nations troops can “round up” and forcibly “vaccinate the population” if WHO pandemic treaty is passed.,0
Chinese scientists “created (a) new COVID-19 strain (with) 100% fatality.”,0
"Jaw-dropping footage from Epstein’s first jail cell provides concrete evidence that Bill Clinton, Prince Andrew, Bill Gates and Oprah Winfrey played a significant role in Epstein’s death.",0
"There are a thousand billionaires now and you know what their average tax rate is? 8%.",0
"In vaccinated males, the COVID-19 vaccine’s spike protein “has entirely replaced their sperm.”",0
“Rep. Dean Phillips received almost twice as many votes as Biden did in the New Hampshire primary.”,0
"Unfortunately during COVID, the clerks in Madison and Milwaukee told their constituents that they were actually indefinitely confined and did not have to come and vote, which was incorrect.",1
Social media post claims judge in Trump’s defamation trial engaged in “election interference” by delaying the trial to New Hampshire’s primary day.,0
“US hospitals caught injecting experimental Ebola vaccine that sheds!”,0
Alex Soros posted a “direct violent threat to Donald Trump!”,0
"“In August 2023, illegal immigration outpaced American births.”",0
“New proposed bill in Maine says the state can take custody of a kid if the parents oppose” gender-affirming care,0
President Joe Biden changed the State of the Union Address from summer to March.,0
“Florida state government (has the) lowest number of state employees per capita in the country.”,1
Sports journalist Mike Dickson died because of COVID-19 vaccines.,0
"Nikki Haley refused to call illegals criminals"" and ""repeatedly pushed amnesty for illegals.",0
"After Roe was dismantled, extremists evoked a law from 1849 to stop abortion” in Wisconsin.",0
Kentucky Republican lawmaker “wants to legalize sexual relations with first cousins.”,0
Says President Joe Biden said that Democrats should not vote in the New Hampshire primary.,0
"Says Winston Churchill said, “Success is not final, failure is not fatal: it is the courage to continue that counts.”",0
"Un nuevo programa llamado Acta de Atención Médica ofrece ""$6,400 en créditos de prima avanzados para gastos médicos costosos y necesidades diarias"".",0
A portable heater invented by a Vietnam War-era veteran can heat a whole home and slash heating bills.,0
Israeli Prime Minister Benjamin Netanyahu knew the World Trade Center buildings would be brought down six years before 9/11.,0
“Any type of ground or processed meats have human flesh in them.”,0
Police made ‘no arrests’ of protesters who blocked Durham Freeway,0
"“Illegal immigrants now have the right to vote in New York.",0
"Imágenes del ataque hutí al barco estadounidense porta contenedores M/V Gibraltar Eagle en el mar rojo",0
Vaccines that are routinely given to children contain unsafe amounts of aluminum.,0
"Donald Trump “proposed when he was president” that “he wanted to raise the gas tax up to 25 cents.",0
"“Every booster you take, you’re more likely to get COVID as a result of it.”",0
"Congress has passed a $6,400 subsidy for low-income Americans.",0
"“Bryan Steil is part of a group that wants to cut Social Security and Medicare, that would be devastating.”",0
World Economic Forum event is evidence that global leaders are planning a new pandemic called Disease X.,0
President Joe Biden said he will “send F-15s” to “wage war against Texas.”,0
"En Florida ""se ha aprobado un nuevo programa regulado por el estado, diseñado para cubrir los gastos funerales y está disponible para todas las personas mayores de 35 años"".",0
“Haley’s plan cuts Social Security benefits for 82% of Americans.”,0
"Es un día triste para España: decimos adiós a Felipe VI"".",0
Lil Nas X was accepted to Liberty University in Christian Leadership and Biblical Studies.,0
A possible measles exposure at Dulles and Reagan airports is related to “Disease X.”,0
“El nuevo Programa de Alivio de Impuestos está ayudando a miles de hispanos a que por fin puedan liquidar sus impuestos de una vez por todas”.,0
"Video shows President Joe Biden promoting a $6,400 government subsidy.",0
Suggests there have been 17 million deaths from the COVID-19 vaccines.,0
"Women ""store DNA"" from all their male sexual partners.",0
Abraham Lincoln’s coin is copper because he ended slavery. Figures on other U.S. coins “face left because they turned their backs to him in protest.”,0
"Bucks star Giannis Antetokounmpo signed a three-year contract for $186 million. He and his family, being African American, could receive benefits under affirmative action.”",0
Video shows a “US-owned cargo ship was just hit by a missile off the coast of Yemen!”,0
Video shows Kelly Clarkson endorsing a natural weight loss product.,0
“This is the third time we’ve won but this is the biggest win” in Iowa caucus.,0
U.S. tax dollars “have gone to promote transgenderism in Bangladesh.”,1
"CNN reported that Dr. Ben Carson has discovered a natural cure for headaches, cholesterol levels and blood pressure symptoms.",0
"A juice of carrots, cucumbers and garlic will ""restore perfect vision in seven days.”",0
"In Palm Springs, California, “transgender residents to receive a monthly payment of $900.”",0
"Video muestra ""muñeco de niño palestino hecho en Israel”.",0
A video showing an orb exploding Jan. 1 at a Miami mall is proof that the Blue Beam project started.,0
“That’s why they are allowing these people to come in — people that don’t speak our language — they are signing them up to vote.”,0
Bloodied Palestinian baby doll was “made in Israel.”,0
"Video muestra al Dr. Juan Rivera hablando sobre ""un método secreto sobre cómo perder peso rápidamente sin necesidad de hacer dieta o ir al gimnasio”.",0
“The racial wealth gap is the smallest it’s been in 20 years.”,1
"“Our government, wrongly, is saying if you’re born in this country you’re automatically an American citizen.”",0
Zombie deer virus is sweeping across 32 states after more than 100 million American wildlife animals were vaccinated by Mark Zuckerberg’s foundation.,0
"“We’ve had 8 million” immigrants come to the U.S. illegally under Biden “and they only sent back 142,000.”",0
"El papa Juan Pablo II aparece varias veces en los vuelos hacia la isla Epstein"".",0
Tom Hanks converts to Judaism and flees to Israel following the release of the Epstein documents,0
Federal food assistance recipients and their children can get “a free passport” by using a specific waiver form.,0
“Biden’s let in 8 million people just in four years.”,0
“BREAKING – A large convoy of trucks just breached the U.S. border patrol checkpoint in Arizona.”,0
Nikki Haley is ineligible to be president or vice president.,0
Dr. Oz endorsed gummies to “clean blood vessels” and treat high blood pressure.,0
Video of avalanche shows the “power of nature.”,0
“Imágenes misteriosas muestran 'criatura de tipo alienígena de 10 pies de altura' flotando sobre los policías de Miami.”,0
“Nationwide data reveals surging levels of newest COVID strain in water supply.”,0
"Nikki Haley “says the retirement age at 65 is way too low, it must be much higher.”",0
"Police responded to alien creatures at a Miami mall on Jan. 1, 2024.",0
"In Florida, “income growth is top of the chart.”",1
"Says FBI Director Christopher Wray told Congress “that with the border wide open and a war in Israel, Hamas can just walk right in.”",0
Nikki Haley “opposed Trump’s border wall” and “Trump’s travel ban.”,0
"In actuality, there is no evidence Joe Biden won” the 2020 election, citing a report’s allegations from five battleground states.",0
"¡El Gobierno Federal aprobó la Orden Ejecutiva 14009 que apoya seguro médico de $0 mensuales para hispanos en la inscripción del 2024!",0
"“Almost a million people, mostly Democrats, have been kicked off the voter roll here in Florida” because of efforts to place a proposed amendment on abortion access on the state’s 2024 ballot.",0
"“Right now, over 70% of federal employees are still working from home three years after COVID.",0
"T-Mobile plans to fine its customers up to $3,500 for text messages it doesn't like.",0
"Jimmy Kimmel was on the Jeffrey Epstein list, documents show.",0
"Video shows Hillary Clinton blamed various events, including her 2016 election loss and Jeffrey Epstein’s death, on climate change.",0
Gov. Ron DeSantis “called China ‘Florida’s most important trading partner.’”,1
"Donald Trump “deported less, believe it or not, than Barack Obama even did.",1
Video shows Trump promising to pause student loan payments and cancel payroll tax if reelected in 2024.,0
El Dr. Sanjay Gupta sufrió “un atentado” por crear un nuevo medicamento para el dolor articular.,0
"Elon Musk developed “Cosmo Heater,” a product that would cut heating costs “to basically $0.”",0
Dr. Ben Carson endorsed CBD gummies to treat high blood pressure.,0
Under New York’s Clean Slate Act “violent crimes … will now be automatically sealed after a set time - like they never happened.”,0
“Wisconsin utilities have charged ratepayers more than $1.9 billion of increases since 2019.”,0
"Gov. Tony Evers and Democrats ""rejected our (Iowa model redistricting) proposal to enact the very plan they originally endorsed.",1
Elon Musk invented an energy-saving device that could “cut electricity bills by 80%.”,0
Hunter Biden’s “prison term announced.”,0
“They want to make our Army tanks all electric.”,0
"Los pasajeros de un avión cantan para ayudar a calmar a un hombre con Alzheimer que había tenido una recaída"".",0
Video is evidence that Hillary Clinton is a reptile.,0
"La administración acaba de aprobar este vacío legal, 100% legal, que permite a todos los residentes estadounidenses en buena posición obtener un permiso de portación oculta (de armas) válido en 2023"".",0
Migrants who enter the U.S. illegally get U.S. passports immediately after leaving a border processing center.,0
"Video shows Donald Trump advertising $6,400 spending cards.",0
"MSNBC transmitió un video de este actor"" en la guerra entre Israel y Hamas.",0
"During a speech former President Donald Trump said, “Even the lemonade is killing people” under President Joe Biden.",0
“Texas Children’s Hospital pediatric clinics announce they will no longer treat unvaccinated children.”,0
Gaza’s education ministry “officially announced the end of the 2023/2024 academic year as all students have been killed.”,0
"“We’ve had more Americans die of fentanyl than the Iraq, Afghanistan, and Vietnam wars, combined.”",1
Joe Biden’s net worth was $41 million in 2022.,0
The Lincoln Project is “using A.I. (Artificial Intelligence)” in its “television commercials.”,0
"“We have our government giving people who came into this country illegally $5,000 gift cards.”",0
"Under the Trump administration's trade deal, “China's only fulfilled one-third of the promises of agricultural products that they were supposed to buy from our farmers.”",1
"Wisconsin Republicans have passed multiple billion dollar middle-class tax cuts this year, but each time we have, Governor Tony Evers has vetoed the relief.",1
"“The U.S. is sending everyone (a) free $16,800 right now.”",0
"Discussing gender-affirming surgical care for minors, said that Sweden “shut it down.”",1
"Neumonia misteriosa ya está golpeando"" a niños en Estados Unidos ""lo mismo que está pasando en China"".",0
“Israeli Army Commander admits they handcuffed 2 couples inside a house then used tanks to destroy the building.”,0
China is allowed to do crypto mining in the U.S.,1
"Video muestra “Palestinos cargando el cuerpo de un niño cantando alabanzas religiosas"".",0
"“Gasoline prices are now $5, $6, $7 and even $8 a gallon.”",0
"Democrats have also used alternate slates of electors ""repeatedly in all kinds of different states.",0
"Macaulay Culkin’s “Home Alone” shopping trip that cost $19.83 in 1990 would cost $72.28 today, up from $44.40 in 2022.",0
Video of a man collapsing while confronting service members is “Palestinian Theater.”,0
Florida “had a year-over-year reduction” in overdose deaths.,1
A river in Russia turned red in a biblical omen or divine “retribution.”,0
Nikki Haley “raised taxes.”,0
"“We’ve created close to 800,000 manufacturing jobs since I’ve taken office.”",1
"Acaban de anunciar el 'Paquete de Ayuda para las Fiestas' que otorga a los estadounidenses $6,400 justo a tiempo para las vacaciones!"".",0
"“With school-based professional social workers, the recommendation is 400-to-1, and in Wisconsin, we’re almost triple that.”",1
“Amazon got hacked. … Hackers added Hub lockers as your default delivery addresses.”,0
Video shows Elon Musk announcing he’s giving away free gold bars.,0
"Los estadounidenses que ganan menos de $50,000 al año pueden solicitar un seguro médico gratuito"".",0
Video shows the aftermath of a school prank in which students drank lemonade containing “horse laxatives.”,0
Photo shows a woman named Araceli Hernandez who “was kidnapped by George Floyd and brutally beaten during a home invasion.”,0
"“Your minor child can go to California without your knowledge or without your consent, and get hormone therapy, puberty blockers and a sex change operation.”",0
"Massive f— Joe Biden chant breaks out at Army/Navy game.”",0
North Carolina Attorney General and gubernatorial candidate Josh Stein “supports taxpayer-funded abortion on demand with no restrictions up until birth.”,0
"Video shows woman embracing and kissing “a doll,” evidence of “Hamas street theater propaganda exposed.”",0
"Toyota acaba de anunciar que dejará de fabricar coches”.",0
"“The new Inflation Reduction Act has just been updated to give Americans making less than $50,000 per year up to $6,400 in subsidies every single month.”",0
“Mysterious pneumonia” from China is now in Ohio.,0
"Wisconsin Republicans are backing “a nonpartisan redistricting plan based off the Iowa Model. ... Republicans, Democrats, and the Governor pushed this plan last time redistricting happened in 2020.”",1
Video shows “heavy snow and ice has frozen jets in Munich bound for Dubai's global warming conference.”,0
"“I have been a state legislator for 11 years, passing over 170 bills into law and delivering for Wisconsin families.”",1
Image shows a Palestinian man in Gaza holding a plastic doll that he says is his dead grandson.,0
U.S. manual for courts-martial has been recently amended to include civilians.,0
“Jan. 6 now does look like it was an inside job.”,0
"“With the historic Abraham Accords, I even made peace in the Middle East.”",0
"When (Ron DeSantis) was in Congress, he supported amnesty.",0
"Audio shows breaking news that “Biden approves $5,200 for Americans older than 25.”",0
The Palestinian flag before 1948 included the Star of David.,0
"The International Space Station is in a pool, not in space.",0
"Imagen muestra ""potente terremoto … en medio de una tormenta solar"" en Filipinas.",0
"On most campuses, you cannot destroy a chalked message unless you were the one that wrote it. You can't dump water on it, you can't even walk over it.",1
"El Papa acaba de inventar La Cruz LGBT”.",0
"In order to be a poll worker on the conservative side, you have to register through the Republican Party of Wisconsin.",1
"“Washington, D.C., allows noncitizens to vote in (municipal elections)"" so a Russian citizen, after living in Washington for 30 days can ""vote for mayor in Washington, D.C. And they don’t even need to show their ID to do it.”",1
"China “had the largest naval fleet in the world. They had 370 ships. They'll have 400 ships in two years. We won't even have 350 ships in two decades.",1
"With Apple’s NameDrop, anyone placing an iPhone near your child’s “will automatically receive their contact information.”",0
Magnetic “lymphatic earrings” aid weight loss.,0
"“In Germany, you must be fully vaxxed before your death by assisted suicide.”",0
John D. Rockefeller wrote a secret covenant about controlling the world’s population.,0
"In Florida, “any woman who has an abortion after six weeks — and any doctor who gives her care — will be guilty of a felony.”",1
Audio shows former President Donald Trump warned “300 million Americans” will die from a catastrophe “in a matter of weeks.”,0
"Russia has hypersonic missile capabilities ahead of that of the U.S.”,1
“2022 was the biggest tourism year ever in West Virginia”,1
"Credit card debt is above $1 trillion for the FIRST TIME EVER.",1
“Lego donates model MRI kits to hospitals to help children understand the procedure and reduce their anxiety.”,1
It has been U.S. policy “for at least 79 years" to require Americans who intend to be evacuated from overseas to sign a promissory note.,1
“Since Biden took office ... real wages have fallen monthly.”,1
West Virginia University has “increased the amount of unfunded institutional aid provided to students and expects this amount to exceed $134 million in 2024.”,1
“The percentage of students that are going to college (in West Virginia) has been declining for five years.”,1
“Gas prices have skyrocketed since Joe Biden took office and continue to do so everyday.”,1
Foreign languages are “not a high priority” nationally,1
China sends “fentanyl into America killing 80000 Americans a year.”,1
“#Bidenomics has led to mortgage rates hitting a 21-year high → over 7%.”,1
“Just in the last four years $80 billion in federal funding has come to West Virginia — $22 billion more than we've ever received.”,1
"Since the mid-'90s, this country has been governed by revolving continuing resolution and omnibus spending bill(s). … That is the reason we're $33 trillion in debt.",1
“We are more energy independent today” under President Joe Biden.,1
“Ron DeSantis is against fracking. He is against drilling.”,1
"U.S. aid to Ukraine will continue during a government shutdown, but programs for food stamps, transportation, education, justice, environmental protection and homelessness will not.",1
"Texas teacher fired for reading Diary of Anne Frank to class.”,1
“CEOs are now making 400 times more than their average worker.”,1
“I taught at the University of Pennsylvania for four years.”,1
“We know the bank records show that nearly $20 million in payments were directed to the Biden family members and associates through various shell companies.”,1
A Democrat-sponsored bill proposes a “1000% gun tax on most firearms.”,1
"Beyonce paid $100K for Maryland Metro to run later following weather delays for her concert.”,1
"Wages are up after being adjusted for inflation.",1
“Tens of millions of Americans live in communities where they cannot find a doctor while others have to wait months to be seen.”,1
